z,n,a,symbol,training_measurement_fm,training_measurement_unc_fm,nuclr_prediction_fm,nuclr_seed_std_fm,nuclr_model_count,nuclr_prediction_kind,interval_kind,interval68_half_width_fm,interval68_lower_fm,interval68_upper_fm,interval95_half_width_fm,interval95_lower_fm,interval95_upper_fm,external_measurement_fm,external_measurement_unc_fm,external_source_key,external_source_doi,training_status
44,47,91,Ru,,,4.34879,0.0021088393,40,unmeasured_target_40_models,extrapolation_model_estimate,0.015340371,4.333449629,4.364130371,0.03252127788,4.316268722,4.381311278,,,,,
44,48,92,Ru,,,4.3544626,0.0018506332,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0163603941,4.338102206,4.370822994,0.03394959352,4.320513006,4.388412194,,,,,
44,49,93,Ru,,,4.351657,0.0015420504,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01308402098,4.338572979,4.364741021,0.02732143946,4.324335561,4.378978439,,,,,
44,50,94,Ru,,,4.35127,0.001978281,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01108631856,4.340183681,4.362356319,0.02363588367,4.327634116,4.374905884,,,,,
44,51,95,Ru,,,4.359082,0.0009706664,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00973425021,4.34934775,4.36881625,0.02029589882,4.338786101,4.379377899,,,,,
44,52,96,Ru,4.3908,0.0047,4.388149,0.00088562566,4,measured_target_oof_4_models,heldout_test_aggregate,0.01333070586,4.374818294,4.401479706,0.02860396213,4.359545038,4.416752962,,,,,
44,53,97,Ru,,,4.392689,0.0015065752,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009978051379,4.382710949,4.402667051,0.02173378702,4.370955213,4.414422787,,,,,
44,54,98,Ru,4.4229,0.0055,4.410522,0.0009125476,4,measured_target_oof_4_models,heldout_test_aggregate,0.01114705412,4.399374946,4.421669054,0.02509968184,4.385422318,4.435621682,,,,,
44,55,99,Ru,4.4338,0.0042,4.438756,0.0007013084,4,measured_target_oof_4_models,heldout_test_aggregate,0.01052474328,4.428231257,4.449280743,0.02276918345,4.415986817,4.461525183,,,,,
44,56,100,Ru,4.4531,0.0031,4.452655,0.0012696242,4,measured_target_oof_4_models,heldout_test_aggregate,0.01356350293,4.439091497,4.466218503,0.02798395426,4.424671046,4.480638954,,,,,
44,57,101,Ru,4.4606,0.002,4.4679503,0.001025296,4,measured_target_oof_4_models,heldout_test_aggregate,0.01236403631,4.455586264,4.480314336,0.02658568267,4.441364617,4.494535983,,,,,
44,58,102,Ru,4.4809,0.0018,4.4793286,0.0018846538,4,measured_target_oof_4_models,heldout_test_aggregate,0.01247981278,4.466848787,4.491808413,0.02794879635,4.451379804,4.507277396,,,,,
44,59,103,Ru,,,4.492639,0.0014480072,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01296987954,4.47966912,4.50560888,0.02792235888,4.464716641,4.520561359,,,,,
44,60,104,Ru,4.5098,0.002,4.528646,0.0005417904,4,measured_target_oof_4_models,heldout_test_aggregate,0.01098583976,4.51766016,4.53963184,0.02441499497,4.504231005,4.553060995,,,,,
44,61,105,Ru,,,4.541564,0.0036207458,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01455357388,4.527010426,4.556117574,0.03155521908,4.510008781,4.573119219,,,,,
44,62,106,Ru,,,4.5502157,0.0022775575,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01658379053,4.533631909,4.566799491,0.03493740117,4.515278299,4.585153101,,,,,
44,63,107,Ru,,,4.555626,0.0038832056,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01567966715,4.539946333,4.571305667,0.03404179696,4.521584203,4.589667797,,,,,
44,64,108,Ru,,,4.559036,0.0022606184,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01404280362,4.544993196,4.573078804,0.03015819856,4.528877801,4.589194199,,,,,
44,65,109,Ru,,,4.5668855,0.0028592136,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008421053844,4.558464446,4.575306554,0.01843770522,4.548447795,4.585323205,,,,,
44,66,110,Ru,,,4.568117,0.0014756292,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01111559405,4.557001406,4.579232594,0.02413892554,4.543978074,4.592255926,,,,,
44,67,111,Ru,,,4.569895,0.0024823144,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01553901144,4.554355989,4.585434011,0.03377476409,4.536120236,4.603669764,,,,,
44,68,112,Ru,,,4.576228,0.0018129277,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01817712503,4.558050875,4.594405125,0.03831704583,4.537910954,4.614545046,,,,,
44,69,113,Ru,,,4.577702,0.0022428338,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02176726282,4.555934737,4.599469263,0.0463014651,4.531400535,4.624003465,,,,,
44,70,114,Ru,,,4.584495,0.002506282,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02435866002,4.56013634,4.60885366,0.05290084489,4.531594155,4.637395845,,,,,
44,71,115,Ru,,,4.582107,0.0027891058,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02497078678,4.557136213,4.607077787,0.05374061467,4.528366385,4.635847615,,,,,
44,72,116,Ru,,,4.5843887,0.0025047953,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02310613963,4.56128256,4.60749484,0.04908200512,4.535306695,4.633470705,,,,,
44,73,117,Ru,,,4.5807333,0.0017824288,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02001261995,4.56072068,4.60074592,0.04280767772,4.537925622,4.623540978,,,,,
44,74,118,Ru,,,4.5889816,0.0026782262,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0210451252,4.567936475,4.610026725,0.04694842524,4.542033175,4.635930025,,,,,
44,75,119,Ru,,,4.587531,0.0029671043,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02118711673,4.566343883,4.608718117,0.04650542676,4.541025573,4.634036427,,,,,
44,76,120,Ru,,,4.588154,0.0017939579,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02182780717,4.566326193,4.609981807,0.04778134967,4.54037265,4.63593535,,,,,
44,77,121,Ru,,,4.589682,0.0014338213,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02070295557,4.568979044,4.610384956,0.04492873853,4.544753261,4.634610739,,,,,
44,78,122,Ru,,,4.591692,0.002273832,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01945679499,4.572235205,4.611148795,0.04225022325,4.549441777,4.633942223,,,,,
44,79,123,Ru,,,4.583201,0.00245796,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01975781259,4.563443187,4.602958813,0.04172179086,4.541479209,4.624922791,,,,,
44,80,124,Ru,,,4.587611,0.0025392242,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01811950149,4.569491499,4.605730501,0.03890557804,4.548705422,4.626516578,,,,,
44,81,125,Ru,,,4.585363,0.0020926746,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01849980745,4.566863193,4.603862807,0.03917293039,4.54619007,4.62453593,,,,,
45,44,89,Rh,,,4.370105,0.002474913,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01889105982,4.35121394,4.38899606,0.038520161,4.331584839,4.408625161,,,,,
45,45,90,Rh,,,4.367447,0.0024975047,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02737598594,4.340071014,4.394822986,0.05630658535,4.311140415,4.423753585,,,,,
45,46,91,Rh,,,4.3705645,0.0025033837,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02411063964,4.34645386,4.39467514,0.05135413377,4.319210366,4.421918634,,,,,
45,47,92,Rh,,,4.362253,0.0025007022,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02042532768,4.341827672,4.382678328,0.04224660425,4.320006396,4.404499604,,,,,
45,48,93,Rh,,,4.3697376,0.0019139285,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02117066117,4.348566939,4.390908261,0.04493710689,4.324800493,4.414674707,,,,,
45,49,94,Rh,,,4.3653936,0.002437601,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01633676767,4.349056832,4.381730368,0.03498262072,4.330410979,4.400376221,,,,,
45,50,95,Rh,,,4.3638644,0.0023145638,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0133838413,4.350480559,4.377248241,0.02925377982,4.33461062,4.39311818,,,,,
45,51,96,Rh,,,4.3748717,0.002237731,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01244778741,4.362423913,4.387319487,0.02620730776,4.348664392,4.401079008,,,,,
45,52,97,Rh,,,4.4082427,0.0023900534,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01196774366,4.396274956,4.420210444,0.02530394478,4.382938755,4.433546645,,,,,
45,53,98,Rh,,,4.4097342,0.0018732242,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01197604559,4.397758154,4.421710246,0.0254973739,4.384236826,4.435231574,,,,,
45,54,99,Rh,,,4.431346,0.002455958,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01251958826,4.418826412,4.443865588,0.02762605482,4.403719945,4.458972055,,,,,
45,55,100,Rh,,,4.4498076,0.0026527576,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01256742758,4.437240172,4.462375028,0.02703858077,4.422769019,4.476846181,,,,,
45,56,101,Rh,,,4.4635177,0.002322681,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01315762094,4.450360079,4.476675321,0.02754078247,4.435976918,4.491058482,,,,,
45,57,102,Rh,,,4.480486,0.0022783724,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0113852785,4.469100722,4.491871278,0.02426217826,4.456223822,4.504748178,,,,,
45,58,103,Rh,4.4945,0.0023,4.4924903,0.0016146785,4,measured_target_oof_4_models,heldout_test_aggregate,0.01368484288,4.478805457,4.506175143,0.02752646131,4.464963839,4.520016761,,,,,
45,59,104,Rh,,,4.505059,0.0021899068,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01311398827,4.491945012,4.518172988,0.02821345709,4.476845543,4.533272457,,,,,
45,60,105,Rh,,,4.5394983,0.003735049,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01881345348,4.520684847,4.558311753,0.04009499702,4.499403303,4.579593297,,,,,
45,61,106,Rh,,,4.5547485,0.004497454,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01893288223,4.535815618,4.573681382,0.03958468097,4.515163819,4.594333181,,,,,
45,62,107,Rh,,,4.5611916,0.002676187,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01736754948,4.543824051,4.578559149,0.03706039007,4.52413121,4.59825199,,,,,
45,63,108,Rh,,,4.566901,0.004148092,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01587134519,4.551029655,4.582772345,0.03475085745,4.532150143,4.601651857,,,,,
45,64,109,Rh,,,4.570981,0.002507651,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01612620731,4.554854793,4.587107207,0.03527616551,4.535704834,4.606257166,,,,,
45,65,110,Rh,,,4.5782213,0.002910317,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01652151387,4.561699786,4.594742814,0.0355445335,4.542676767,4.613765833,,,,,
45,66,111,Rh,,,4.5817833,0.0022992434,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01201997015,4.56976333,4.59380327,0.02638689097,4.555396409,4.608170191,,,,,
45,67,112,Rh,,,4.5796385,0.0022575797,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008987368276,4.570651132,4.588625868,0.01858780327,4.561050697,4.598226303,,,,,
45,68,113,Rh,,,4.5875845,0.0020039596,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01219792567,4.575386574,4.599782426,0.02581991751,4.561764582,4.613404418,,,,,
45,69,114,Rh,,,4.587015,0.0017301491,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0175522209,4.569462779,4.604567221,0.03837802119,4.548636979,4.625393021,,,,,
45,70,115,Rh,,,4.5952444,0.0019706003,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02193012879,4.573314271,4.617174529,0.04600827851,4.549236121,4.641252679,,,,,
45,71,116,Rh,,,4.5895004,0.0021156303,40,unmeasured_target_40_models,extrapolation_model_estimate,0.019228875,4.570271525,4.608729275,0.04008858007,4.54941182,4.62958898,,,,,
45,72,117,Rh,,,4.594737,0.0016309636,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02198339643,4.572753604,4.616720396,0.04729436502,4.547442635,4.642031365,,,,,
45,73,118,Rh,,,4.5906553,0.0019824058,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02282539383,4.567829906,4.613480694,0.04848138253,4.542173917,4.639136683,,,,,
45,74,119,Rh,,,4.599307,0.0024209716,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02283797636,4.576469024,4.622144976,0.04915507955,4.55015192,4.64846208,,,,,
45,75,120,Rh,,,4.597022,0.0022055,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0238943865,4.573127614,4.620916386,0.05036264863,4.546659351,4.647384649,,,,,
45,76,121,Rh,,,4.6005225,0.0023603267,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02218592945,4.578336571,4.622708429,0.04807168995,4.55245081,4.64859419,,,,,
45,77,122,Rh,,,4.598361,0.0021573375,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02255287297,4.575808127,4.620913873,0.04625074834,4.552110252,4.644611748,,,,,
45,78,123,Rh,,,4.601176,0.0029248141,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02150894042,4.57966706,4.62268494,0.04704314689,4.554132853,4.648219147,,,,,
45,79,124,Rh,,,4.5906115,0.002374273,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01919216798,4.571419332,4.609803668,0.04227334671,4.548338153,4.632884847,,,,,
45,80,125,Rh,,,4.595312,0.0024328376,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02118763351,4.574124366,4.616499634,0.04733681082,4.547975189,4.642648811,,,,,
45,81,126,Rh,,,4.591563,0.00245519,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02028340164,4.571279598,4.611846402,0.04472683172,4.546836168,4.636289832,,,,,
45,82,127,Rh,,,4.594756,0.0030812987,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02049445341,4.574261547,4.615250453,0.04335160084,4.551404399,4.638107601,,,,,
45,83,128,Rh,,,4.598611,0.0023599584,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01948618982,4.57912481,4.61809719,0.04178515711,4.556825843,4.640396157,,,,,
46,44,90,Pd,,,4.37607,0.0034868375,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01156239841,4.364507602,4.387632398,0.02444273694,4.351627263,4.400512737,,,,,
46,45,91,Pd,,,4.37669,0.003560561,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01517915085,4.361510849,4.391869151,0.03166642109,4.345023579,4.408356421,,,,,
46,46,92,Pd,,,4.379966,0.0036690885,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02306365284,4.356902347,4.403029653,0.04967494425,4.330291056,4.429640944,,,,,
46,47,93,Pd,,,4.3730035,0.0032657417,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02414365582,4.348859844,4.397147156,0.05185657405,4.321146926,4.424860074,,,,,
46,48,94,Pd,,,4.381662,0.0021630384,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02096782622,4.360694174,4.402629826,0.04364957196,4.338012428,4.425311572,,,,,
46,49,95,Pd,,,4.3777356,0.0027345472,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01990104522,4.357834555,4.397636645,0.04338025052,4.334355349,4.421115851,,,,,
46,50,96,Pd,,,4.375905,0.0019646226,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01669887155,4.359206128,4.392603872,0.03512191458,4.340783085,4.411026915,,,,,
46,51,97,Pd,,,4.3872747,0.0015067802,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01516827993,4.37210642,4.40244298,0.03208112698,4.355193573,4.419355827,,,,,
46,52,98,Pd,,,4.418558,0.0016359293,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01375158832,4.404806412,4.432309588,0.0289442163,4.389613784,4.447502216,,,,,
46,53,99,Pd,,,4.4202356,0.0014963613,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01055977081,4.409675829,4.430795371,0.02287074883,4.397364851,4.443106349,,,,,
46,54,100,Pd,,,4.4429355,0.0018819268,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01308024262,4.429855257,4.456015743,0.02800303557,4.414932464,4.470938536,,,,,
46,55,101,Pd,,,4.462795,0.0016150525,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01331926105,4.449475739,4.476114261,0.02889852443,4.433896476,4.491693524,,,,,
46,56,102,Pd,4.4827,0.0044,4.4780855,0.00036435234,4,measured_target_oof_4_models,heldout_test_aggregate,0.01440923701,4.463676263,4.492494737,0.0298264404,4.44825906,4.50791194,,,,,
46,57,103,Pd,,,4.4928255,0.002258584,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01217288602,4.480652614,4.504998386,0.02628840526,4.466537095,4.519113905,,,,,
46,58,104,Pd,4.5078,0.0027,4.503848,0.0014011998,4,measured_target_oof_4_models,heldout_test_aggregate,0.01136901593,4.492478984,4.515217016,0.025732445,4.478115555,4.529580445,,,,,
46,59,105,Pd,4.515,0.003,4.5180054,0.00072840124,4,measured_target_oof_4_models,heldout_test_aggregate,0.01158980288,4.506415597,4.529595203,0.02515918729,4.492846213,4.543164587,,,,,
46,60,106,Pd,4.5318,0.0029,4.554556,0.00064329465,4,measured_target_oof_4_models,heldout_test_aggregate,0.0145619414,4.539994059,4.569117941,0.03215997578,4.522396024,4.586715976,,,,,
46,61,107,Pd,,,4.564276,0.0037544132,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01600241388,4.548273586,4.580278414,0.03461432857,4.529661671,4.598890329,,,,,
46,62,108,Pd,4.5563,0.0027,4.576941,0.0005126298,4,measured_target_oof_4_models,heldout_test_aggregate,0.0171309196,4.55981008,4.59407192,0.03742768628,4.539513314,4.614368686,,,,,
46,63,109,Pd,,,4.578416,0.004124644,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01515138682,4.563264613,4.593567387,0.03240478875,4.546011211,4.610820789,,,,,
46,64,110,Pd,4.5782,0.003,4.5789614,0.0006225819,4,measured_target_oof_4_models,heldout_test_aggregate,0.01843277036,4.56052863,4.59739417,0.03868954042,4.54027186,4.61765094,,,,,
46,65,111,Pd,,,4.5900736,0.0026143738,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01513907373,4.574934526,4.605212674,0.0330500401,4.55702356,4.62312364,,,,,
46,66,112,Pd,,,4.5919867,0.0019709987,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01348622263,4.578500477,4.605472923,0.02882555465,4.563161145,4.620812255,,,,,
46,67,113,Pd,,,4.5922556,0.002866412,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01110419477,4.581151405,4.603359795,0.02295950693,4.569296093,4.615215107,,,,,
46,68,114,Pd,,,4.5978374,0.0021044787,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009025655342,4.588811745,4.606863055,0.01890162065,4.578935779,4.616739021,,,,,
46,69,115,Pd,,,4.5996337,0.00218055,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008496709506,4.59113699,4.60813041,0.01663047005,4.58300323,4.61626417,,,,,
46,70,116,Pd,,,4.6072454,0.0024699522,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01321874688,4.594026653,4.620464147,0.02817979434,4.579065606,4.635425194,,,,,
46,71,117,Pd,,,4.602899,0.0024097583,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01449907478,4.588399925,4.617398075,0.03136162652,4.571537373,4.634260627,,,,,
46,72,118,Pd,,,4.6072474,0.0016516744,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01756063355,4.589686766,4.624808034,0.03711147128,4.570135929,4.644358871,,,,,
46,73,119,Pd,,,4.6038527,0.002319276,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01750280117,4.586349899,4.621355501,0.03692721175,4.566925488,4.640779912,,,,,
46,74,120,Pd,,,4.6111097,0.0026928135,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02284368483,4.588266015,4.633953385,0.04901872306,4.562090977,4.660128423,,,,,
46,75,121,Pd,,,4.612244,0.0024470075,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02306459788,4.589179402,4.635308598,0.04871013092,4.563533869,4.660954131,,,,,
46,76,122,Pd,,,4.6141095,0.0026653304,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02314384475,4.590965655,4.637253345,0.05142194974,4.56268755,4.66553145,,,,,
